sentence,ents_old,ents,entity
"Fawkes was leading the way, glowing gold along the 
corridor.",['Fawkes'],['Fawkes'],['Fawkes']
"They strode after him, and moments later, 
found themselves outside Professor McGonagall’s 
office.",['Professor'],['Professor'],[]
Harry knocked and pushed the door open.,['Harry'],['Harry'],['Harry Potter']
"DOBBY’S REWARD 

For a moment there was silence as Harry, Ron, 

Ginny, and Lockhart stood in the doorway, covered in 
muck and slime and (in Harry’s case) blood.","['DOBBY', 'Harry', 'Ron', 'Ginny', 'Lockhart']","['DOBBY', 'Harry', 'Ron', 'Ginny', 'Lockhart']","['Harry Potter', 'Ron Weasley', 'Ginny Weasley', 'Gilderoy Lockhart']"
"Then 
there was a scream.",[],[],[]
"“Ginny\” 

It was Mrs. Weasley, who had been sitting crying in 
front of the fire.",[],[],[]
"She leapt to her feet, closely followed 
by Mr. Weasley, and both of them flung themselves on 
their daughter.",['Mr. Weasley'],['Weasley'],['Ginny Weasley']
"Harry, however, was looking past them.",['Harry'],['Harry'],['Harry Potter']
"Professor 
Dumbledore was standing by the mantelpiece, 
beaming, next to Professor McGonagall, who was 
taking great, steadying gasps, clutching her chest.",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
"Fawkes went whooshing past Harry’s ear and settled 
on Dumbledore ’s shoulder, just as Harry found 
himself and Ron being swept into Mrs. Weasley’s tight 
embrace.","['Fawkes', 'Harry', 'Dumbledore', 'Harry Ron', 'Weasley']","['Fawkes', 'Harry', 'Dumbledore', 'Harry Ron', 'Weasley']","['Fawkes', 'Harry Potter', 'Albus Dumbledore', 'Ginny Weasley']"
“You saved her!,[],[],[]
You saved her!,[],[],[]
"How did you do it?” 




“I think we’d all like to know that,” said Professor 
McGonagall weakly.",['Professor McGonagall'],['McGonagall'],['Minerva McGonagall']
"Mrs. Weasley let go of Harry, who hesitated for a 
moment, then walked over to the desk and laid upon 
it the Sorting Hat, the ruby-encrusted sword, and 
what remained of Riddle’s diary.","['Weasley', 'Harry', 'Sorting Hat', 'Riddle']","['Weasley', 'Harry', 'Sorting Hat', 'Riddle']","['Ginny Weasley', 'Harry Potter', 'Sorting Hat', 'Merope Riddle']"
Then he started telling them everything.,[],[],[]
"For nearly a 
quarter of an hour he spoke into the rapt silence: He 
told them about hearing the disembodied voice, how 
Hermione had finally realized that he was hearing a 
basilisk in the pipes; how he and Ron had followed 
the spiders into the forest, that Aragog had told them 
where the last victim of the basilisk had died; how he 
had guessed that Moaning Myrtle had been the 
victim, and that the entrance to the Chamber of 
Secrets might be in her bathroom.","['Hermione', 'Ron', 'Aragog', 'Myrtle', 'Secrets']","['Hermione', 'Ron', 'Aragog', 'Myrtle', 'Secrets']","['Hermione Granger', 'Ron Weasley', 'Aragog', 'Myrtle Warren']"
"... 

“Very well,” Professor McGonagall prompted him as 
he paused, “so you found out where the entrance was 
— breaking a hundred school rules into pieces along 
the way, I might add — but how on earth did you all 
get out of there alive, Potter?” 

So Harry, his voice now growing hoarse from all this 
talking, told them about Fawkes’s timely arrival and 
about the Sorting Hat giving him the sword.","['Potter', 'Harry', 'Fawkes', 'Sorting']","['Potter', 'Harry', 'Fawkes', 'Sorting']","['Harry Potter', 'Harry Potter', 'Fawkes']"
"But then 
he faltered.",[],[],[]
"He had so far avoided mentioning Riddle’s 
diary — or Ginny.","['Riddle', 'Ginny']","['Riddle', 'Ginny']","['Merope Riddle', 'Ginny Weasley']"
"She was standing with her head 
against Mrs. Weasley ’s shoulder, and tears were still 
coursing silently down her cheeks.",['Weasley'],['Weasley'],['Ginny Weasley']
"What if they 
expelled her?",[],[],[]
Harry thought in panic.,['Harry'],['Harry'],['Harry Potter']
"Riddle’s diary 
didn’t work anymore.",['Riddle'],['Riddle'],['Merope Riddle']
"... How could they prove it had 
been he who’d made her do it all?",[],[],[]
"Instinctively, Harry looked at Dumbledore, who 
smiled faintly, the firelight glancing off his half-moon 
spectacles.","['Harry', 'Dumbledore']","['Harry', 'Dumbledore']","['Harry Potter', 'Albus Dumbledore']"
"“What interests me most,” said Dumbledore gently, “is 
how Lord Voldemort managed to enchant Ginny, 
when my sources tell me he is currently in hiding in 
the forests of Albania.” 

Relief — warm, sweeping, glorious relief — swept over 
Harry.","['Dumbledore', 'Lord Voldemort', 'Ginny', 'Harry']","['Dumbledore', 'Lord Voldemort', 'Ginny', 'Harry']","['Albus Dumbledore', 'Lord Voldemort', 'Ginny Weasley', 'Harry Potter']"
“W-what’s that?” said Mr. Weasley in a stunned voice.,['Mr. Weasley'],['Weasley'],['Ginny Weasley']
“You-Know-Who?,[],[],[]
En-enchant Ginny?,['Ginny'],['Ginny'],['Ginny Weasley']
"But Ginny ’s not 
... Ginny hasn’t been ... has she?” 

“It was this diary,” said Harry quickly, picking it up 
and showing it to Dumbledore.","['Ginny', 'Ginny Harry', 'Dumbledore']","['Ginny', 'Ginny Harry', 'Dumbledore']","['Ginny Weasley', 'Albus Dumbledore']"
"“Riddle wrote it when 
he was sixteen.",['Riddle'],['Riddle'],['Merope Riddle']
"...” 

Dumbledore took the diary from Harry and peered 
keenly down his long, crooked nose at its burnt and 
soggy pages.","['Dumbledore', 'Harry']","['Dumbledore', 'Harry']","['Albus Dumbledore', 'Harry Potter']"
"“Brilliant,” he said softly.",['Brilliant'],['Brilliant'],[]
"“Of course, he was probably 
the most brilliant student Hogwarts has ever seen.” 

He turned around to the Weasleys, who were looking 
utterly bewildered.","['Hogwarts', 'Weasleys']","['Hogwarts', 'Weasleys']",[]
"“Very few people know that Lord Voldemort was once 
called Tom Riddle.","['Lord Voldemort', 'Tom Riddle']","['Lord Voldemort', 'Tom Riddle']",['Lord Voldemort']
"I taught him myself, fifty years 
ago, at Hogwarts.",['Hogwarts'],['Hogwarts'],[]
"He disappeared after leaving the 
school .",[],[],[]
.,[],[],[]
.,[],[],[]
traveled far and wide .,[],[],[]
.,[],[],[]
.,[],[],[]
"sank so deeply into 
the Dark Arts, consorted with the very worst of our 
kind, underwent so many dangerous, magical 
transformations, that when he resurfaced as Lord 
Voldemort, he was barely recognizable.","['Dark Arts', 'Lord Voldemort']","['Dark Arts', 'Lord Voldemort']",['Lord Voldemort']
"Hardly anyone 
connected Lord Voldemort with the clever, handsome 
boy who was once Head Boy here.” 

“But, Ginny,” said Mrs. Weasley.","['Lord Voldemort', 'Head Boy', 'Ginny']","['Lord Voldemort', 'Head Boy', 'Ginny']","['Lord Voldemort', 'Ginny Weasley']"
"“What’s our Ginny 
got to do with — with — him?” 







“His d-diary!” Ginny sobbed.",['Ginny'],['Ginny'],['Ginny Weasley']
"“I’ve b-been writing in it, 
and he’s been w- writing back all year — ” 

“Ginnyl” said Mr. Weasley, flabbergasted.","['Ginnyl', 'Mr. Weasley']","['Ginnyl', 'Weasley']",['Ginny Weasley']
"“Haven’t I 
taught you anything ?",['Haven'],['Haven'],[]
What have I always told you?,[],[],[]
"Never trust anything that can think for itself if you 
can’t see where it keeps its brain.",[],[],[]
"Why didn’t you 
show the diary to me, or your mother?",[],[],[]
"A suspicious 
object like that, it was clearly full of Dark Magic — ” 

“I d-didn’t know,” sobbed Ginny.","['Dark Magic', 'Ginny']","['Dark Magic', 'Ginny']",['Ginny Weasley']
"“I found it inside one 
of the books Mum got me.",['Mum'],['Mum'],[]
"I th-thought someone had 
just left it in there and forgotten about it — ” 

“Miss Weasley should go up to the hospital wing right 
away,” Dumbledore interrupted in a firm voice.",[],[],[]
"“This 
has been a terrible ordeal for her.",[],[],[]
"There will be no 
punishment.",[],[],[]
"Older and wiser wizards than she have 
been hoodwinked by Lord Voldemort.” He strode over 
to the door and opened it.",['Lord'],['Lord'],['Lord Voldemort']
"“Bed rest and perhaps a 
large, steaming mug of hot chocolate.",[],[],[]
"I always find 
that cheers me up,” he added, twinkling kindly down 
at her.",[],[],[]
"“You will find that Madam Pomfrey is still 
awake.",['Madam Pomfrey'],['Pomfrey'],['Poppy Pomfrey']
"She’s just giving out Mandrake juice — I 
daresay the basilisk’s victims will be waking up any 
moment.” 

“So Hermione’s okay!” said Ron brightly.",['Ron'],['Ron'],['Ron Weasley']
"“There has been no lasting harm done, Ginny,” said 
Dumbledore.","['Ginny', 'Dumbledore']","['Ginny', 'Dumbledore']","['Ginny Weasley', 'Albus Dumbledore']"
"Mrs. Weasley led Ginny out, and Mr. Weasley 
followed, still looking deeply shaken.","['Weasley', 'Ginny', 'Mr. Weasley']","['Weasley', 'Ginny', 'Weasley']","['Ginny Weasley', 'Ginny Weasley', 'Ginny Weasley']"
"“You know, Minerva,” Professor Dumbledore said 
thoughtfully to Professor McGonagall, “I think all this 
merits a good feast Might I ask you to go and alert 
the kitchens?” 





“Right,” said Professor McGonagall crisply, also 
moving to the door.","['Minerva', 'Dumbledore', 'Right', 'Professor McGonagall']","['Minerva', 'Dumbledore', 'Right', 'McGonagall']","['Minerva McGonagall', 'Albus Dumbledore', 'Minerva McGonagall']"
"“Ill leave you to deal with Potter 
and Weasley, shall I?” 

“Certainly,” said Dumbledore.","['Potter', 'Weasley', 'Certainly', 'Dumbledore']","['Potter', 'Weasley', 'Certainly', 'Dumbledore']","['Harry Potter', 'Ginny Weasley', 'Albus Dumbledore']"
"She left, and Harry and Ron gazed uncertainly at 
Dumbledore.","['Harry', 'Ron', 'Dumbledore']","['Harry', 'Ron', 'Dumbledore']","['Harry Potter', 'Ron Weasley', 'Albus Dumbledore']"
"What exactly had Professor McGonagall 
meant, deal with them?",['Professor McGonagall'],['McGonagall'],['Minerva McGonagall']
"Surely — surely — they 
weren’t about to be punished?",[],[],[]
"“I seem to remember telling you both that I would 
have to expel you if you broke any more school rules,” 
said Dumbledore.",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
Ron opened his mouth in horror.,['Ron'],['Ron'],['Ron Weasley']
"“Which goes to show that the best of us must 
sometimes eat our words,” Dumbledore went on, 
smiling.",['Which'],['Which'],[]
"“You will both receive Special Awards for 
Services to the School and — let me see — yes, I think 
two hundred points apiece for Gryffindor.” 

Ron went as brightly pink as Lockhart’s valentine 
flowers and closed his mouth again.","['Services', 'School', 'Ron', 'Lockhart']","['Services', 'School', 'Ron', 'Lockhart']","['Ron Weasley', 'Gilderoy Lockhart']"
"“But one of us seems to be keeping mightily quiet 
about his part in this dangerous adventure,” 
Dumbledore added.",[],[],[]
"“Why so modest, Gilderoy?” 

Harry gave a start.","['Gilderoy', 'Harry']","['Gilderoy', 'Harry']","['Gilderoy Lockhart', 'Harry Potter']"
"He had completely forgotten about 
Lockhart.",['Lockhart'],['Lockhart'],['Gilderoy Lockhart']
"He turned and saw that Lockhart was 
standing in a corner of the room, still wearing his 
vague smile.",['Lockhart'],['Lockhart'],['Gilderoy Lockhart']
"When Dumbledore addressed him, 
Lockhart looked over his shoulder to see who he was 
talking to.","['Dumbledore', 'Lockhart']","['Dumbledore', 'Lockhart']","['Albus Dumbledore', 'Gilderoy Lockhart']"
"“Professor Dumbledore,” Ron said quickly, “there was 
an accident down in the Chamber of Secrets.","['Ron', 'Secrets']","['Ron', 'Secrets']",['Ron Weasley']
"Professor Lockhart — ” 

“Am I a professor?” said Lockhart in mild surprise.",['Lockhart'],['Lockhart'],['Gilderoy Lockhart']
“Goodness.,['Goodness'],['Goodness'],[]
"I expect I was hopeless, was I?” 

“He tried to do a Memory Charm and the wand 
backfired,” Ron explained quietly to Dumbledore.","['Ron', 'Dumbledore']","['Ron', 'Dumbledore']","['Ron Weasley', 'Albus Dumbledore']"
"“Dear me,” said Dumbledore, shaking his head, his 
long silver mustache quivering.",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
"“Impaled upon your 
own sword, Gilderoy!” 

“Sword?” said Lockhart dimly.","['Gilderoy', 'Sword', 'Lockhart']","['Gilderoy', 'Sword', 'Lockhart']","['Gilderoy Lockhart', 'Gilderoy Lockhart']"
“Haven’t got a sword.,['Haven'],['Haven'],[]
"That boy has, though.” He pointed at Harry.",['Harry'],['Harry'],['Harry Potter']
"“He’ll 
lend you one.” 

“Would you mind taking Professor Lockhart up to the 
infirmary, too?” Dumbledore said to Ron.","['Professor Lockhart', 'Dumbledore', 'Ron']","['Lockhart', 'Dumbledore', 'Ron']","['Gilderoy Lockhart', 'Albus Dumbledore', 'Ron Weasley']"
"“I’d like a 
few more words with Harry.",['Harry'],['Harry'],['Harry Potter']
"...” 

Lockhart ambled out.",['Lockhart'],['Lockhart'],['Gilderoy Lockhart']
"Ron cast a curious look back at 
Dumbledore and Harry as he closed the door.","['Ron', 'Dumbledore', 'Harry']","['Ron', 'Dumbledore', 'Harry']","['Ron Weasley', 'Albus Dumbledore', 'Harry Potter']"
Dumbledore crossed to one of the chairs by the fire.,[],[],[]
"“Sit down, Harry,” he said, and Harry sat, feeling 
unaccountably nervous.","['Sit', 'Harry']","['Sit', 'Harry']",['Harry Potter']
"“First of all, Harry, I want to thank you,” said 
Dumbledore, eyes twinkling again.","['Harry', 'Dumbledore']","['Harry', 'Dumbledore']","['Harry Potter', 'Albus Dumbledore']"
"“You must have 
shown me real loyalty down in the Chamber.",[],[],[]
"Nothing 
but that could have called Fawkes to you.” 

He stroked the phoenix, which had fluttered down 
onto his knee.",['Fawkes'],['Fawkes'],['Fawkes']
"Harry grinned awkwardly as 
Dumbledore watched him.","['Harry', 'Dumbledore']","['Harry', 'Dumbledore']","['Harry Potter', 'Albus Dumbledore']"
"“And so you met Tom Riddle,” said Dumbledore 
thoughtfully.","['Tom Riddle', 'Dumbledore']","['Tom Riddle', 'Dumbledore']",['Albus Dumbledore']
"“I imagine he was most interested in 
you.",[],[],[]
"...” 

Suddenly, something that was nagging at Harry came 
tumbling out of his mouth.",['Harry'],['Harry'],['Harry Potter']
“Professor Dumbledore ... Riddle said I’m like him.,['Riddle'],['Riddle'],['Merope Riddle']
"Strange likenesses, he said.",['Strange'],['Strange'],[]
"...” 

“ Did he, now?” said Dumbledore, looking thoughtfully 
at Harry from under his thick silver eyebrows.","['Dumbledore', 'Harry']","['Dumbledore', 'Harry']","['Albus Dumbledore', 'Harry Potter']"
"“And 
what do you think, Harry?” 

“I don’t think I’m like him!” said Harry, more loudly 
than he’d intended.",['Harry'],['Harry'],['Harry Potter']
"“I mean, I’m — I’m in Gryffindor, 
I’m ...” 

But he fell silent, a lurking doubt resurfacing in his 
mind.",['Gryffindor'],['Gryffindor'],[]
"“Professor,” he started again after a moment.",[],[],[]
"“The 
Sorting Hat told me I’d — I’d have done well in 
Slytherin.","['Sorting Hat', 'Slytherin']","['Sorting Hat', 'Slytherin']",['Sorting Hat']
"Everyone thought / was Slytherin’s heir for 
a while ... because I can speak Parseltongue.","['Slytherin', 'Parseltongue']","['Slytherin', 'Parseltongue']",[]
"...” 

“You can speak Parseltongue, Harry,” said 
Dumbledore calmly, “because Lord Voldemort — who 
is the last remaining descendant of Salazar Slytherin 
— can speak Parseltongue.","['Parseltongue', 'Harry', 'Dumbledore', 'Lord Voldemort', 'Salazar Slytherin']","['Parseltongue', 'Harry', 'Dumbledore', 'Lord Voldemort', 'Salazar Slytherin']","['Harry Potter', 'Albus Dumbledore', 'Lord Voldemort']"
